Nom_client,Prénom,RIB,Numéro de compte,CIN,Solde,Consultation opérations,Agence,Date,VL,Nombre dactions
BEN AMEUR,HAHRA,68330726116528959950,12624955352,93179709,60690.663,souscription,SOUSSE SAHLOUL,2017-12-09,108.183,561
BEN AMEUR,HAHRA,68330726116528959950,12624955352,93179709,67327.45,rachat,SOUSSE SAHLOUL,2014-05-26,102.79,655
BEN AMEUR,HAHRA,68330726116528959950,12624955352,93179709,27538.558,rachat,SOUSSE SAHLOUL,2019-07-18,105.109,262
BEN AMEUR,HAHRA,68330726116528959950,12624955352,93179709,2213.442,rachat,SOUSSE SAHLOUL,2025-09-25,105.402,21
BEN AMEUR,HASSINE,37826839240277317793,62326636409,17592362,0.0,rachat,KAIROUAN,2024-09-29,107.705,0
BEN AMEUR,HASSINE,37826839240277317793,62326636409,17592362,0.0,rachat,KAIROUAN,2016-09-13,105.911,0
BEN AMEUR,HASSINE,37826839240277317793,62326636409,17592362,0.0,rachat,KAIROUAN,2014-03-31,110.016,0
BEN AMEUR,HASSINE,37826839240277317793,62326636409,17592362,0.0,rachat,KAIROUAN,2018-07-21,109.008,0
BEN AMEUR,HASSINE,37826839240277317793,62326636409,17592362,81551.804,souscription,KAIROUAN,2017-07-27,107.164,761
BEN AMEUR,HASSINE,54981456480696384363,80076829424,69535372,70411.984,souscription,BIZERTE,2018-07-09,102.343,688
BEN AMEUR,HASSINE,54981456480696384363,80076829424,69535372,31205.7,souscription,BIZERTE,2014-11-27,104.019,300
BEN AMEUR,HASSINE,54981456480696384363,80076829424,69535372,81028.584,souscription,BIZERTE,2022-03-29,108.472,747
BEN AMEUR,HASSINE,54981456480696384363,80076829424,69535372,33030.216,souscription,BIZERTE,2023-06-30,104.526,316
BEN AMEUR,HASSINE,54981456480696384363,80076829424,69535372,97213.312,rachat,BIZERTE,2017-09-04,108.497,896
BEN AMEUR,Mohamed,29184940560877642869,48968810331,7275610,0.0,rachat,SFAX II,2018-03-19,109.245,0
BEN AMEUR,Mohamed,29184940560877642869,48968810331,7275610,0.0,rachat,SFAX II,2022-10-08,109.524,0
BEN AMEUR,Mohamed,29184940560877642869,48968810331,7275610,0.0,rachat,SFAX II,2019-10-23,102.364,0
BEN AMEUR,Mohamed,29184940560877642869,48968810331,7275610,14350.804,souscription,SFAX II,2016-11-24,101.062,142
BEN AMEUR,Mohamed,60529691130286631352,17347753067,515092,11533.83,souscription,MEGRINE,2016-02-08,109.846,105
BEN AMEUR,Mohamed,60529691130286631352,17347753067,515092,51089.222,souscription,MEGRINE,2017-10-19,104.906,487
BEN AMEUR,Mohamed,60529691130286631352,17347753067,515092,63761.36,rachat,MEGRINE,2016-07-15,107.705,592
BEN AMEUR,Mohamed,60529691130286631352,17347753067,515092,0.0,rachat,MEGRINE,2021-12-30,110.985,0
BEN AMEUR,Mohamed,60529691130286631352,17347753067,515092,101706.175,souscription,MEGRINE,2021-08-18,103.255,985
BEN AMEUR,Nizar,12145414839122830066,56677913397,51628570,54366.624,souscription,SFAX,2014-10-16,107.232,507
BEN AMEUR,Nizar,12145414839122830066,56677913397,51628570,9042.47,souscription,SFAX,2022-02-27,105.145,86
BEN AMEUR,Nizar,12145414839122830066,56677913397,51628570,27955.91,rachat,SFAX,2024-10-19,105.494,265
BEN AMEUR,Nizar,12145414839122830066,56677913397,51628570,96479.21,souscription,SFAX,2019-06-03,107.798,895
BEN AMMAR,AKI,92760483074102803779,66179985400,63583589,100573.802,souscription,SOUSSE SAHLOUL,2020-06-16,104.006,967
BEN AMMAR,AKI,92760483074102803779,66179985400,63583589,1539.972,souscription,SOUSSE SAHLOUL,2025-12-31,109.998,14
BEN AMMAR,AKI,92760483074102803779,66179985400,63583589,107102.002,souscription,SOUSSE SAHLOUL,2025-08-29,110.074,973
BEN AMMAR,AKI,92760483074102803779,66179985400,63583589,92391.936,souscription,SOUSSE SAHLOUL,2016-11-28,103.116,896
BEN AMMAR,CHAABANE,74031374060822595504,74799871126,48863113,0.0,rachat,SFAX,2022-09-08,106.703,0
BEN AMMAR,CHAABANE,74031374060822595504,74799871126,48863113,0.0,rachat,SFAX,2016-06-17,106.692,0
BEN AMMAR,CHAABANE,74031374060822595504,74799871126,48863113,0.0,rachat,SFAX,2024-01-30,100.07,0
BEN AMMAR,CHAABANE,74031374060822595504,74799871126,48863113,8355.472,souscription,SFAX,2024-05-25,101.896,82
BEN AMMAR,LEILA,66850702478682497076,82572366382,78126496,51931.429,souscription,MONASTIR,2023-07-25,104.071,499
BEN AMMAR,LEILA,66850702478682497076,82572366382,78126496,85659.324,souscription,MONASTIR,2021-02-14,104.718,818
BEN AMMAR,LEILA,66850702478682497076,82572366382,78126496,90074.058,rachat,MONASTIR,2021-11-16,109.446,823
BEN AMMAR,LEILA,66850702478682497076,82572366382,78126496,2063.0,souscription,MONASTIR,2014-04-12,103.15,20
BEN AMOUR,Mohamed,73525889223629775341,91945865453,64171714,0.0,rachat,ARIANA,2020-03-29,105.661,0
BEN AMOUR,Mohamed,73525889223629775341,91945865453,64171714,0.0,rachat,ARIANA,2016-06-07,103.425,0
BEN AMOUR,Mohamed,73525889223629775341,91945865453,64171714,93358.453,souscription,ARIANA,2025-06-23,101.587,919
BEN AMOUR,Mohamed,73525889223629775341,91945865453,64171714,96756.915,rachat,ARIANA,2018-07-27,105.285,919
BEN ARROUSS,AHMED,47497789532452164827,44215064389,9135666,0.0,rachat,MOKNINE,2021-11-30,101.967,0
BEN ARROUSS,AHMED,47497789532452164827,44215064389,9135666,58291.52,souscription,MOKNINE,2020-03-07,109.984,530
BEN ARROUSS,AHMED,47497789532452164827,44215064389,9135666,33031.782,souscription,MOKNINE,2024-01-11,107.947,306
BEN ARROUSS,AHMED,47497789532452164827,44215064389,9135666,71338.688,rachat,MOKNINE,2017-08-26,108.748,656
BEN AYED,ABDELKARIM,15685243477507713139,63988895113,402986,16018.988,souscription,PASTEUR,2018-10-13,101.386,158
BEN AYED,ABDELKARIM,15685243477507713139,63988895113,402986,15899.698,rachat,PASTEUR,2020-08-07,100.631,158
BEN AYED,ABDELKARIM,15685243477507713139,63988895113,402986,0.0,rachat,PASTEUR,2015-10-13,101.122,0
BEN AYED,ABDELKARIM,15685243477507713139,63988895113,402986,30367.266,souscription,PASTEUR,2018-08-02,100.222,303
BEN AYED,ABDELKARIM,15685243477507713139,63988895113,402986,31286.568,rachat,PASTEUR,2021-03-01,103.256,303
BEN AYED,MARIE,00413035930618277231,63883750602,43449796,0.0,rachat,BEJA,2014-03-07,103.292,0
BEN AYED,MARIE,00413035930618277231,63883750602,43449796,0.0,rachat,BEJA,2017-05-21,100.017,0
BEN AYED,MARIE,00413035930618277231,63883750602,43449796,96548.158,souscription,BEJA,2017-09-03,110.467,874
BEN AYED,MARIE,00413035930618277231,63883750602,43449796,3232.56,souscription,BEJA,2016-04-27,107.752,30
BEN AYED,MARIE,00413035930618277231,63883750602,43449796,90823.478,souscription,BEJA,2023-06-14,102.394,887
BEN AYED,Mohamed,22928368682375437080,53419979695,58644750,103519.416,souscription,EL MENZAH 4,2021-05-08,106.392,973
BEN AYED,Mohamed,22928368682375437080,53419979695,58644750,29230.492,souscription,EL MENZAH 4,2017-10-05,109.069,268
BEN AYED,Mohamed,22928368682375437080,53419979695,58644750,13738.956,rachat,EL MENZAH 4,2015-07-26,104.083,132
BEN AYED,Mohamed,22928368682375437080,53419979695,58644750,17301.016,souscription,EL MENZAH 4,2014-06-26,105.494,164
BEN AYED,Mohamed,22928368682375437080,53419979695,58644750,71365.162,rachat,EL MENZAH 4,2014-05-09,104.641,682
BEN AYED,SALEM,37319843106517376499,61633024413,97021042,0.0,rachat,SFAX,2019-01-22,104.257,0
BEN AYED,SALEM,37319843106517376499,61633024413,97021042,0.0,rachat,SFAX,2021-06-06,108.915,0
BEN AYED,SALEM,37319843106517376499,61633024413,97021042,45905.028,souscription,SFAX,2023-07-17,104.806,438
BEN AYED,SALEM,37319843106517376499,61633024413,97021042,28143.414,souscription,SFAX,2014-07-03,109.083,258
BEN AYED,SALEM,37319843106517376499,61633024413,97021042,71671.296,rachat,SFAX,2015-11-08,102.976,696
BEN AYOUCH,HAMDI,95464949696229255227,12335639585,76708988,0.0,rachat,ENNASR,2014-06-18,105.905,0
BEN AYOUCH,HAMDI,95464949696229255227,12335639585,76708988,10508.01,souscription,ENNASR,2015-02-19,108.33,97
BEN AYOUCH,HAMDI,95464949696229255227,12335639585,76708988,10569.605,rachat,ENNASR,2023-10-17,108.965,97
BEN AYOUCH,HAMDI,95464949696229255227,12335639585,76708988,99435.464,souscription,ENNASR,2018-10-27,108.554,916
BEN AYOUCH,HAMDI,95464949696229255227,12335639585,76708988,20414.784,souscription,ENNASR,2014-03-05,106.327,192
BEN CHAABANE,HAMDI,06221959193988536034,13119273692,58446121,29246.491,souscription,MOKNINE,2015-05-05,105.583,277
BEN CHAABANE,HAMDI,06221959193988536034,13119273692,58446121,30404.905,rachat,MOKNINE,2017-08-28,109.765,277
BEN CHAABANE,HAMDI,06221959193988536034,13119273692,58446121,0.0,rachat,MOKNINE,2016-06-12,103.924,0
BEN CHAABANE,HAMDI,06221959193988536034,13119273692,58446121,0.0,rachat,MOKNINE,2022-09-01,101.116,0
BEN CHAABANE,HAMDI,06221959193988536034,13119273692,58446121,0.0,rachat,MOKNINE,2021-08-16,110.556,0
BEN CHOUCHA,HAMDI,73059046513102260853,69709635847,61519439,26326.938,souscription,LAC II,2021-03-30,108.789,242
BEN CHOUCHA,HAMDI,73059046513102260853,69709635847,61519439,44318.12,souscription,LAC II,2017-12-03,100.723,440
BEN CHOUCHA,HAMDI,73059046513102260853,69709635847,61519439,43037.37,rachat,LAC II,2014-09-30,110.07,391
BEN CHOUCHA,HAMDI,73059046513102260853,69709635847,61519439,30175.536,rachat,LAC II,2015-08-29,103.696,291
BEN CHOUCHA,HAMDI,73059046513102260853,69709635847,61519439,0.0,rachat,LAC II,2015-11-04,103.885,0
BEN DAHMANE,Mohamed,66704110413221517749,95881383792,49021031,0.0,rachat,MEGRINE,2025-07-05,101.195,0
BEN DAHMANE,Mohamed,66704110413221517749,95881383792,49021031,16123.95,souscription,MEGRINE,2015-08-27,107.493,150
BEN DAHMANE,Mohamed,66704110413221517749,95881383792,49021031,15323.25,rachat,MEGRINE,2016-05-18,102.155,150
BEN DAHMANE,Mohamed,66704110413221517749,95881383792,49021031,103531.955,souscription,MEGRINE,2019-05-13,107.287,965
BEN DAHMANE,Mohamed,66704110413221517749,95881383792,49021031,65523.168,rachat,MEGRINE,2016-11-20,107.064,612
BEN DHAKIR,MALEK,88112033888961943715,67446781219,89100799,22394.088,souscription,MSAKEN,2020-12-17,108.184,207
BEN DHAKIR,MALEK,88112033888961943715,67446781219,89100799,21330.315,rachat,MSAKEN,2020-12-01,103.045,207
BEN DHAKIR,MALEK,88112033888961943715,67446781219,89100799,61372.512,souscription,MSAKEN,2018-02-20,108.432,566
BEN DHAKIR,MALEK,88112033888961943715,67446781219,89100799,29998.255,rachat,MSAKEN,2019-05-20,101.689,295
BEN DHAKIR,MALEK,88112033888961943715,67446781219,89100799,71551.737,souscription,MSAKEN,2019-04-30,104.151,687
BEN EZZEDINN,Mohamed,64863444989257862035,75921679056,47960672,36365.01,souscription,BOUMHEL,2024-12-04,110.197,330
BEN EZZEDINN,Mohamed,64863444989257862035,75921679056,47960672,18487.42,rachat,BOUMHEL,2022-07-19,107.485,172
BEN EZZEDINN,Mohamed,64863444989257862035,75921679056,47960672,2359.808,rachat,BOUMHEL,2025-04-26,107.264,22
BEN EZZEDINN,Mohamed,64863444989257862035,75921679056,47960672,14522.76,rachat,BOUMHEL,2015-05-29,106.785,136
BEN GANE,Nadia,68553991645149385104,39485361343,9512705,49110.581,souscription,GABES,2017-01-14,102.101,481
BEN GANE,Nadia,68553991645149385104,39485361343,9512705,88250.298,souscription,GABES,2016-07-20,104.686,843
BEN GANE,Nadia,68553991645149385104,39485361343,9512705,34358.016,souscription,GABES,2017-06-15,102.256,336
BEN GANE,Nadia,68553991645149385104,39485361343,9512705,74921.226,rachat,GABES,2015-07-31,107.337,698
BEN GANE,Nadia,68553991645149385104,39485361343,9512705,74001.579,rachat,GABES,2015-08-01,107.717,687
BEN GHARBIA,Najat,76933242762848665185,20994992790,53136082,0.0,rachat,LES BERGES DU LAC,2024-08-27,103.848,0
BEN GHARBIA,Najat,76933242762848665185,20994992790,53136082,81013.075,souscription,LES BERGES DU LAC,2025-04-08,104.533,775
BEN GHARBIA,Najat,76933242762848665185,20994992790,53136082,29790.28,souscription,LES BERGES DU LAC,2018-04-27,100.984,295
BEN GHARBIA,Najat,76933242762848665185,20994992790,53136082,5601.336,souscription,LES BERGES DU LAC,2024-08-24,107.718,52
BEN GHARBIA,Najat,76933242762848665185,20994992790,53136082,90337.15,rachat,LES BERGES DU LAC,2025-08-03,106.279,850
BEN GHAZALA,Mohamed,29357425382366352517,97550429076,56358393,85135.99,souscription,MEGRINE,2019-09-08,110.71,769
BEN GHAZALA,Mohamed,29357425382366352517,97550429076,56358393,99423.687,souscription,MEGRINE,2017-01-01,103.891,957
BEN GHAZALA,Mohamed,29357425382366352517,97550429076,56358393,63704.825,rachat,MEGRINE,2017-10-26,110.791,575
BEN GHAZALA,Mohamed,29357425382366352517,97550429076,56358393,7775.281,rachat,MEGRINE,2018-05-18,109.511,71
BEN GHAZALA,Mohamed,29357425382366352517,97550429076,56358393,22182.212,souscription,MEGRINE,2025-08-14,100.372,221
BEN GHAZI,MARWA,50229356935076821024,16880685013,20474928,61103.168,souscription,EL MENZAH 4,2015-11-06,107.576,568
BEN GHAZI,MARWA,50229356935076821024,16880685013,20474928,58951.584,rachat,EL MENZAH 4,2023-06-25,103.788,568
BEN GHAZI,MARWA,50229356935076821024,16880685013,20474928,0.0,rachat,EL MENZAH 4,2017-08-23,100.658,0
BEN GHAZI,MARWA,50229356935076821024,16880685013,20474928,0.0,rachat,EL MENZAH 4,2018-06-28,106.035,0
BEN GHAZI,MARWA,50229356935076821024,16880685013,20474928,46784.06,souscription,EL MENZAH 4,2020-04-22,100.18,467
BEN GHAZI,SALIHA,62992106616708627675,14731928877,19472556,2310.836,souscription,CENTRALE CUN,2020-07-27,105.038,22
BEN GHAZI,SALIHA,62992106616708627675,14731928877,19472556,2303.18,rachat,CENTRALE CUN,2022-05-28,104.69,22
BEN GHAZI,SALIHA,62992106616708627675,14731928877,19472556,61371.8,souscription,CENTRALE CUN,2021-10-01,104.02,590
BEN GHAZI,SALIHA,62992106616708627675,14731928877,19472556,28776.85,rachat,CENTRALE CUN,2017-05-25,105.025,274
BEN GHAZI,SALIHA,62992106616708627675,14731928877,19472556,74118.198,souscription,CENTRALE CUN,2014-12-20,103.807,714
BEN HAMIDA,[127],28660696367291644468,6365632422,2291943,81821.934,souscription,JENDOUBA,2015-01-14,104.498,783
BEN HAMIDA,[127],28660696367291644468,6365632422,2291943,71756.16,rachat,JENDOUBA,2017-11-26,106.78,672
BEN HAMIDA,[127],28660696367291644468,6365632422,2291943,5293.4,souscription,JENDOUBA,2025-01-09,105.868,50
BEN HAMIDA,[127],28660696367291644468,6365632422,2291943,37141.632,souscription,JENDOUBA,2025-06-22,105.516,352
BEN HAMMOUD,AMINA,02233297706102359437,71269386039,54117079,0.0,rachat,MONTPLAISIR,2025-10-07,101.706,0
BEN HAMMOUD,AMINA,02233297706102359437,71269386039,54117079,95738.032,souscription,MONTPLAISIR,2015-08-30,110.552,866
BEN HAMMOUD,AMINA,02233297706102359437,71269386039,54117079,10636.662,souscription,MONTPLAISIR,2022-03-03,104.281,102
BEN HAMMOUD,AMINA,02233297706102359437,71269386039,54117079,90676.603,souscription,MONTPLAISIR,2016-02-08,106.553,851
BEN HAMMOUD,AMINA,02233297706102359437,71269386039,54117079,71446.05,souscription,MONTPLAISIR,2025-11-15,103.545,690
BEN HASSINE,CHARLÈNE,92116913157934324877,17757808107,5316945,14481.192,souscription,SOUSSE,2017-01-13,109.706,132
BEN HASSINE,CHARLÈNE,92116913157934324877,17757808107,5316945,68537.872,souscription,SOUSSE,2020-09-22,108.446,632
BEN HASSINE,CHARLÈNE,92116913157934324877,17757808107,5316945,55418.368,rachat,SOUSSE,2015-12-14,101.872,544
BEN HASSINE,CHARLÈNE,92116913157934324877,17757808107,5316945,22087.56,rachat,SOUSSE,2023-12-05,100.398,220
BEN HASSINE,CHARLÈNE,92116913157934324877,17757808107,5316945,0.0,rachat,SOUSSE,2018-05-03,109.565,0
BEN HASSINE,Mohamed,99950814832657249333,91311243191,97592832,0.0,rachat,BIZERTE,2024-01-18,101.386,0
BEN HASSINE,Mohamed,99950814832657249333,91311243191,97592832,0.0,rachat,BIZERTE,2021-09-23,107.177,0
BEN HASSINE,Mohamed,99950814832657249333,91311243191,97592832,0.0,rachat,BIZERTE,2020-03-19,104.799,0
BEN HASSINE,Mohamed,99950814832657249333,91311243191,97592832,83610.12,souscription,BIZERTE,2015-05-09,107.745,776
BEN HASSINE,Mohamed,99950814832657249333,91311243191,97592832,68933.458,souscription,BIZERTE,2022-07-31,107.206,643
BEN HASSINE,ZAID,19326719675590303149,57631838464,5174296,0.0,rachat,LES BERGES DU LAC,2023-09-07,108.48,0
BEN HASSINE,ZAID,19326719675590303149,57631838464,5174296,723.436,souscription,LES BERGES DU LAC,2022-06-04,103.348,7
BEN HASSINE,ZAID,19326719675590303149,57631838464,5174296,16432.416,souscription,LES BERGES DU LAC,2018-08-30,108.108,152
BEN HASSINE,ZAID,19326719675590303149,57631838464,5174296,16818.702,rachat,LES BERGES DU LAC,2017-03-12,105.778,159
BEN HASSINE,ZAID,19326719675590303149,57631838464,5174296,0.0,rachat,LES BERGES DU LAC,2022-11-06,104.594,0
BEN IEZEKIEL,AMINE,90284916136366058129,75465248636,80205205,62921.94,souscription,SOUSSE,2023-05-22,101.487,620
BEN IEZEKIEL,AMINE,90284916136366058129,75465248636,80205205,4721.532,rachat,SOUSSE,2014-10-29,102.642,46
BEN IEZEKIEL,AMINE,90284916136366058129,75465248636,80205205,50221.767,souscription,SOUSSE,2019-03-22,102.703,489
BEN IEZEKIEL,AMINE,90284916136366058129,75465248636,80205205,72775.564,rachat,SOUSSE,2019-02-10,105.167,692
BEN IEZEKIEL,AMINE,90284916136366058129,75465248636,80205205,40656.035,rachat,SOUSSE,2017-03-06,109.585,371
BEN JEBARI,Skander,49495974042376415599,54550483201,89472337,0.0,rachat,GABES,2021-04-29,103.689,0
BEN JEBARI,Skander,49495974042376415599,54550483201,89472337,0.0,rachat,GABES,2024-05-21,109.125,0
BEN JEBARI,Skander,49495974042376415599,54550483201,89472337,22286.097,souscription,GABES,2022-08-04,101.763,219
BEN JEBARI,Skander,49495974042376415599,54550483201,89472337,72353.19,souscription,GABES,2023-06-05,101.335,714
BEN JEBARI,Skander,49495974042376415599,54550483201,89472337,48389.333,rachat,GABES,2020-06-01,109.231,443
BEN JEDI,ESSAM,02713148048087394456,32588687486,50970355,0.0,rachat,MONTPLAISIR,2023-08-29,106.411,0
BEN JEDI,ESSAM,02713148048087394456,32588687486,50970355,74269.026,souscription,MONTPLAISIR,2016-10-05,101.322,733
BEN JEDI,ESSAM,02713148048087394456,32588687486,50970355,28483.846,souscription,MONTPLAISIR,2015-02-19,101.366,281
BEN JEDI,ESSAM,02713148048087394456,32588687486,50970355,89202.36,souscription,MONTPLAISIR,2017-08-03,105.69,844
BEN JEDI,ESSAM,02713148048087394456,32588687486,50970355,3319.173,souscription,MONTPLAISIR,2025-11-03,100.581,33
BEN JEMAA,Faouzi,17698416766415391865,86818988993,24003880,0.0,rachat,LAC II,2018-11-05,100.382,0
BEN JEMAA,Faouzi,17698416766415391865,86818988993,24003880,61215.479,souscription,LAC II,2019-08-30,100.189,611
BEN JEMAA,Faouzi,17698416766415391865,86818988993,24003880,36698.816,souscription,LAC II,2014-08-16,104.258,352
BEN JEMAA,Faouzi,17698416766415391865,86818988993,24003880,75193.92,souscription,LAC II,2020-04-19,104.436,720
BEN JEMAA,Faouzi,17698416766415391865,86818988993,24003880,53574.696,rachat,LAC II,2017-08-01,105.462,508
BEN KHALED,MONCEF,69065692261088662916,39594821564,33916266,0.0,rachat,DJERBA,2020-06-02,101.794,0
BEN KHALED,MONCEF,69065692261088662916,39594821564,33916266,0.0,rachat,DJERBA,2024-06-09,109.495,0
BEN KHALED,MONCEF,69065692261088662916,39594821564,33916266,22609.728,souscription,DJERBA,2022-07-12,110.832,204
BEN KHALED,MONCEF,69065692261088662916,39594821564,33916266,44098.043,souscription,DJERBA,2025-08-17,108.349,407
BEN KHALED,MONCEF,69065692261088662916,39594821564,33916266,28752.696,souscription,DJERBA,2022-02-03,107.688,267
BEN KHALED,Mohamed,78994693024268590624,34006801551,8534067,0.0,rachat,NABEUL,2018-08-11,110.957,0
BEN KHALED,Mohamed,78994693024268590624,34006801551,8534067,62077.254,souscription,NABEUL,2024-01-22,103.982,597
BEN KHALED,Mohamed,78994693024268590624,34006801551,8534067,9916.776,rachat,NABEUL,2017-01-01,106.632,93
BEN KHALED,Mohamed,78994693024268590624,34006801551,8534067,24134.286,souscription,NABEUL,2024-06-19,108.713,222
BEN KHALED,Mohamed,78994693024268590624,34006801551,8534067,94713.408,souscription,NABEUL,2024-10-07,101.952,929
BEN KHEMAIS,Mohamed,53689960983233910907,90750346785,95054656,0.0,rachat,MEGRINE,2019-12-06,106.807,0
BEN KHEMAIS,Mohamed,53689960983233910907,90750346785,95054656,15039.93,souscription,MEGRINE,2019-04-21,105.915,142
BEN KHEMAIS,Mohamed,53689960983233910907,90750346785,95054656,94013.374,souscription,MEGRINE,2016-12-10,110.474,851
BEN KHEMAIS,Mohamed,53689960983233910907,90750346785,95054656,103933.898,souscription,MEGRINE,2024-08-19,105.839,982
BEN KHEMAIS,Mohamed,53689960983233910907,90750346785,95054656,80797.052,souscription,MEGRINE,2022-03-10,104.524,773
BEN LAKHMAR,Mohamed,67759150022409569239,60167359262,82913466,53795.772,souscription,LES BERGES DU LAC,2021-01-27,109.341,492
BEN LAKHMAR,Mohamed,67759150022409569239,60167359262,82913466,50531.352,rachat,LES BERGES DU LAC,2017-05-26,102.706,492
