id_appel,client_id,agent_id,date_appel,duree,motif,résolution,client_question,agent_response,client_responses
10545478,11145054.0,121195.0,2022-08-17 16:42:03,197.0,Consultation du solde,Résolu,je voulais savoir si j'ai un solde a payer,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","LOGAN, SEAN, 93209345628"
3905034,37489567.0,813101.0,2022-06-08 09:33:37,230.0,Consultation du solde,Non Résolu,bonjour j'aimerais des informations sur le solde de mon compte ?,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","GREER, DREW, 26654076102"
58147259,57534506.0,659162.0,2022-04-02 11:52:00,360.0,Consultation du solde,Résolu,bonjour je voudrais connaitre le solde de mon compte pour le mois de fevrier merci,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","BAKER, THOMAS, 47953430560"
12090603,10033604.0,152686.0,2023-03-16 11:45:55,480.0,Consultation du solde,Non Résolu,bonjour je vous contacte pour savoir mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","MEADOWS, BENJAMIN, 42840548706"
54473066,21300001.0,201194.0,2021-07-22 16:57:34,162.0,Consultation du solde,Résolu,"Bonjour, pourriez-vous me dire le solde de mon compte ? Merci.","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","BROWN, ERIC, 24244413577"
2026450,30802137.0,271810.0,2023-04-05 17:11:44,276.0,Consultation du solde,Résolu,bonjour. je voudrais savoir si mon solde est bien à jour. je suis content du service que vous proposez,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Francoise, Paul, 16935412965"
1490115,29304312.0,257406.0,2022-10-24 14:20:00,621.0,Consultation du solde,Résolu,bonjour je veux consulter mon solde merci,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","UNDERWOOD, WILLIE, 52388916157"
15041513,19046468.0,311658.0,2016-09-08 15:20:26,385.0,Consultation du solde,Résolu,"Bonjour , pourquoi je n'ai pas eu de solde à payer aujourd'hui ?","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","BAKER, TAMARA, 60665160771"
34313295,72658373.0,200093.0,2020-10-11 14:26:01,800.0,Consultation du solde,Résolu,bonjour je voudrais connaitre mon solde merci,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","ANDERSON, MARCUS, 02699293632"
80921822,10334443.0,253468.0,2020-05-21 11:19:38,335.0,Consultation du solde,Non Résolu,bonjour ça va j ai un problème je ne sais pas comment consulter mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Brahim, Mariah, 90300090003"
11267263,12269327.0,202454.0,2023-01-31 11:38:49,197.0,Consultation du solde,Non Résolu,"Bonjour, je souhaiterais savoir quel est le solde de ma carte","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","FERNANDEZ, JONATHAN, 69583228571"
5222559,32335416.0,902485.0,2022-11-06 17:39:41,108.0,Consultation du solde,Résolu,vous pouvez me dire le solde de mon compte,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","HALE, AMANDA, 28326267307"
11303609,28721058.0,521483.0,2021-01-04 09:08:42,324.0,Consultation du solde,Résolu,je voudrais savoir mon solde actuel,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","POTTER, MICHAEL, 22162825607"
23077885,55185996.0,283380.0,2014-06-12 20:40:07,59.0,Consultation du solde,Résolu,"salut, ça fait longtemps que je ne lance pas mon solde","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","SOLIS, JESSICA, 93460966025"
50130014,45439948.0,348634.0,2016-02-16 12:56:09,104.0,Consultation du solde,Résolu,bonjour je voudrais consulter mon solde merci,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","HUSSAIN, ABDUL, 70208954769"
18299163,38164459.0,155534.0,2020-06-16 15:54:19,182.0,Consultation du solde,Résolu,bonjour pourrais-je savoir le solde de mon compte ?,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","PENA, CHRISTINE, 24610420220"
34313295,72658373.0,200093.0,2020-10-11 14:26:01,800.0,Consultation du solde,Résolu,bonjour je voudrais connaitre mon solde merci,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","MILLER, JOSHUA, 26426019817"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
5149632,11021574.0,330518.0,2019-05-26 18:17:33,232.0,Consultation du solde,Résolu,Je voudrais connaitre le montant de solde de mon compte et les transactions les plus récentes,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","MCCALL, MATTHEW, 25992644467"
5023896,16395776.0,271989.0,2023-06-17 10:03:34,119.0,Consultation du solde,Non Résolu,je veux savoir mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","KELLY, JACQUELINE, 31301502011"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
5023896,16395776.0,271989.0,2023-06-17 10:03:34,119.0,Consultation du solde,Non Résolu,je veux savoir mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","ADAMS, JEFFREY, 70506881124"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
5023896,16395776.0,271989.0,2023-06-17 10:03:34,119.0,Consultation du solde,Non Résolu,je veux savoir mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","LOPEZ, GLENN, 69070200700"
5023896,16395776.0,271989.0,2023-06-17 10:03:34,119.0,Consultation du solde,Non Résolu,je veux savoir mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","LEWIS, BRIANA, 97272707414"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
20450002,21400128.0,187202.0,2020-02-28 15:28:02,221.0,Consultation du solde,Non Résolu,"Bonjour, je voudrais connaître le solde de mon compte, s'il vous plaît.","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","DELEON, MALLORY, 08036693000"
16601001,54404239.0,390110.0,2018-04-25 11:11:09,149.0,Consultation du solde,Résolu,"bonjour, je voudrais savoir le solde de mon compte, merci","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","FIGUEROA, JULIA, 04720404601"
22419586,27257926.0,438144.0,2022-02-09 14:31:21,105.0,Consultation du solde,Résolu,"Bonjour, je voudrais vérifier mon solde, merci","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Achraf, Zakaria, 13018902012"
5023896,16395776.0,271989.0,2023-06-17 10:03:34,119.0,Consultation du solde,Non Résolu,je veux savoir mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","HUDSON, MEREDITH, 58485695426"
17693942,22000010.0,116419.0,2021-11-05 16:34:29,48.0,Consultation du solde,Non Résolu,"Bonjour, je voudrais avoir le code du solde de mon compte","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","SOTO, KIMBERLY, 13472898243"
11,88398347.0,344915.0,2021-06-01 11:20:47,33.0,Consultation du solde,Résolu,bonjour je souhaiterais de savoir mon solde en euro et en dinar,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","PETERS, GABRIELA, 18386543169"
22419586,27257926.0,438144.0,2022-02-09 14:31:21,105.0,Consultation du solde,Résolu,"Bonjour, je voudrais vérifier mon solde, merci","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Achraf, Zakaria, 13018902012"
80394241,11061756.0,452515.0,2019-01-22 12:08:17,411.0,Consultation du solde,Non Résolu,"Salut, je voulais savoir si j'ai de la solde sur mon compte","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","SCHNEIDER, CLAYTON, 23527591513"
21935797,90494250.0,374176.0,2022-01-05 19:47:14,302.0,Consultation du solde,Non Résolu,bonjour j'aimerais connaitre le solde de mon compte de 536007,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","SCHNEIDER, HEATHER, 02350243330"
88078317,34443792.0,502622.0,2021-04-29 08:31:58,202.0,Consultation du solde,Résolu,"Monsieur, je suis client de la banque, je veux savoir mon solde","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","CAIN, RHONDA, 17508875245"
85601040,32677029.0,144089.0,2013-12-17 09:54:02,168.0,Consultation du solde,Résolu,"Bonjour, J'ai un compte avec vous et je voudrais savoir mon solde","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","HOWARD, MICHAEL, 82948763082"
12019480,31602025.0,113506.0,2019-02-04 19:27:08,175.0,Consultation du solde,Résolu,"Bonjour, je suis à la recherche de mon solde. Merci!","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Roumie, Salem, 19818059421"
24600001,11947429.0,612837.0,2020-11-23 11:04:43,470.0,Consultation du solde,Non Résolu,"Bonjour, je voudrais savoir le solde du compte","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","SMITH, KIRK, 99847180707"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
52797540,12475449.0,242055.0,2022-02-01 09:49:51,288.0,Consultation du solde,Résolu,"Bonjour, j'aimerais savoir mon solde","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","MEJIA, TERESA, 55334930761"
2262394,38434015.0,489019.0,2019-04-14 12:16:10,236.0,Consultation du solde,Résolu,est ce que mon solde est en pourcentage ou en euro,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","LEE, MARK, 63329056560"
5222559,32335416.0,902485.0,2022-11-06 17:39:41,108.0,Consultation du solde,Résolu,vous pouvez me dire le solde de mon compte,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","ROJAS, NICHOLAS, 63651825596"
22091,11702055.0,357605.0,2015-04-05 15:08:54,30.0,Consultation du solde,Résolu,"Bonjour, je veux savoir si vous pouvez me communiquer mon solde actuel","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","JACKSON, REBECCA, 97796520819"
90569615,64507687.0,225455.0,2021-03-30 11:42:58,215.0,Consultation du solde,Non Résolu,"Bonjour, je voudrais savoir le solde de mon compte, merci","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","MILLER, CHRISTINA, 45127980227"
90307523,18354201.0,455324.0,2020-05-17 11:46:10,109.0,Consultation du solde,Non Résolu,bonjour je voudrais connaitre mon solde,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","DEAN, KEITH, 26334432768"
1476200,21884829.0,262350.0,2021-02-18 21:04:19,200.0,Consultation du solde,Non Résolu,"Bonjour, je voudrais connaitre mon solde.","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","BALL, MONICA, 85642480115"
30223595,10443330.0,552072.0,2021-12-09 16:58:22,289.0,Consultation du solde,Non Résolu,bonjour je voudrais savoir combien de soldes je suis dette,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","BERG, ANNA, 85962646766"
1058888,1058888.0,352935.0,2014-04-25 11:32:30,296.0,Consultation du solde,Non Résolu,Je viens de recevoir l'extrait de compte et j'ai constaté une erreur sur mon solde : j'ai 800 euros alors que je n'ai pas payé mon facture de téléphone. Que pouvez-vous me dire sur ce sujet,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 28014865088"
1545056,65745673.0,536086.0,2021-11-15 13:32:19,357.0,Consultation du solde,Non Résolu,hallo   bonjour je voudrais à savoir le solde de mon compte 71080128800,"Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","Mohamed, [3 digits], 89190045103"
27031046,10000003.0,929022.0,2016-06-01 17:28:42,348.0,Consultation du solde,Résolu,"bonjour, est ce que je peux connaitre le solde de mon compte?","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","JAMES, JOSHUA, 25984721896"
86989879,15010013.0,178551.0,2022-11-30 10:41:15,270.0,Consultation du solde,Non Résolu,"Bonjour madame, je voudrais savoir mon solde en euros","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","BECKER, MICHAEL, 09520845690"
27031046,10000003.0,929022.0,2016-06-01 17:28:42,348.0,Consultation du solde,Résolu,"bonjour, est ce que je peux connaitre le solde de mon compte?","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","PARKER, JESSICA, 63012772050"
2257514,41115212.0,640013.0,2017-08-28 08:41:44,107.0,Consultation du solde,Non Résolu,"Bonjour, je voudrais savoir le solde de mon compte","Bonjour, vous souhaitez consulter votre solde. Pour cela, nous avons besoin de votre numéro de compte.","CHANDLER, KELSEY, 12659826403"
